작성월	지역코드	지역명	상권코드	상권명	총건물수	1층생활시설수	2층생활시설수	문화집회시설수	종교시설수	판매시설수	의료시설수	아동노인복지시설수	수련시설수	운동시설수	숙박시설수	여가및오락시설수	총가스사용량	상업용가스사용량	총전기사용량	month	year
2024-03-01	43130	충주시	10357	용산동	40.0	13.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47253	41273	221.977	3	2024
2024-04-01	43130	충주시	10357	용산동	40.0	13.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44579	39632	213.944	4	2024
2024-06-01	43130	충주시	10357	용산동	40.0	13.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31498	30918	220.892	6	2024
2024-08-01	43130	충주시	10357	용산동	40.0	13.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28955	28708	318.578	8	2024
2024-09-01	43130	충주시	10357	용산동	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58642	0	350.656	9	2024
2024-10-01	43130	충주시	10357	용산동	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70858	0	267.571	10	2024
2022-08-01	43130	충주시	10261	충주시청	233.0	12.0	31.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	3077	3077	359.794	8	2022
2022-10-01	43130	충주시	10261	충주시청	233.0	12.0	31.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	3963	3963	246.421	10	2022
2022-11-01	43130	충주시	10261	충주시청	233.0	12.0	31.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	19635	19635	277.726	11	2022
2022-12-01	43130	충주시	10261	충주시청	233.0	12.0	31.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	48215	48215	368.964	12	2022
2023-01-01	43130	충주시	10261	충주시청	233.0	12.0	31.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	93142	93142	484.587	1	2023
2023-03-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	17076	17076	238.769	3	2023
2023-03-01	43130	충주시	10261	충주시청	233.0	12.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	54685	54685	304.799	3	2023
2023-06-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	4904	4904	262.7	6	2023
2023-07-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	2437	2437	313.604	7	2023
2023-08-01	43130	충주시	10261	충주시청	114.0	5.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	190862	690	521.676	8	2023
2023-09-01	43130	충주시	10261	충주시청	114.0	5.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	143931	460	412.446	9	2023
2023-10-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	2212	2212	234.98	10	2023
2023-11-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	14824	14824	262.337	11	2023
2023-12-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	40681	40681	341.248	12	2023
2024-01-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	57832	57832	430.794	1	2024
2024-02-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	64982	64982	388.299	2	2024
2024-04-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	45367	45367	266.041	4	2024
2024-06-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	4191	4191	254.626	6	2024
2024-08-01	43130	충주시	10261	충주시청	232.0	11.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	1669	1669	372.288	8	2024
2024-09-01	43130	충주시	10261	충주시청	114.0	5.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	129089	660	486.574	9	2024
2024-10-01	43130	충주시	10261	충주시청	114.0	5.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	155071	637	336.697	10	2024
2022-07-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188	188	541.539	7	2022
2022-08-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	272	272	519.691	8	2022
2022-10-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	717	717	372.696	10	2022
2022-10-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	717	717	372.696	10	2022
2022-11-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2330	2330	420.865	11	2022
2023-01-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9771	9771	717.185	1	2023
2023-01-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6058	6058	647.875	1	2023
2023-03-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3394	3394	477.294	3	2023
2023-03-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	486	486	403.907	3	2023
2023-07-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142	142	497.765	7	2023
2023-08-01	43130	충주시	10354	칠금,금릉동	34.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	5.348	8	2023
2023-09-01	43130	충주시	10354	칠금,금릉동	34.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	4.385	9	2023
2023-10-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141	141	405.265	10	2023
2023-11-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	976	976	444.093	11	2023
2024-01-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5224	5224	675.798	1	2024
2024-02-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5491	5491	598.646	2	2024
2024-03-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4295	4295	473.876	3	2024
2024-05-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	546	546	370.674	5	2024
2024-06-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201	201	425.25	6	2024
2024-08-01	43130	충주시	10354	칠금,금릉동	43.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118	118	543.412	8	2024
2024-09-01	43130	충주시	10354	칠금,금릉동	33.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	5.114	9	2024
2022-07-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81617	81617	325.375	7	2022
2022-10-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77795	77795	293.981	10	2022
2022-10-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77795	77795	293.981	10	2022
2022-11-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97176	97176	256.019	11	2022
2023-01-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130864	130864	369.175	1	2023
2023-01-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132617	132617	403.004	1	2023
2023-03-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102495	102495	261.243	3	2023
2023-03-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111941	111941	279.953	3	2023
2023-03-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99895	99895	257.689	3	2023
2023-06-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90332	90332	310.911	6	2023
2023-07-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83918	83918	367.501	7	2023
2023-08-01	43130	충주시	10358	호암지구	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	8	2023
2023-10-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83449	83449	306.675	10	2023
2023-12-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102668	102668	288.665	12	2023
2024-01-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111168	111168	344.458	1	2024
2024-02-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142457	142457	342.185	2	2024
2024-03-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122481	122481	276.008	3	2024
2024-04-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107218	107218	259.362	4	2024
2024-05-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94614	94614	254.125	5	2024
2024-06-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78557	78557	282.12	6	2024
2024-07-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76354	76354	370.47	7	2024
2024-08-01	43130	충주시	10358	호암지구	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81847	81847	432.866	8	2024
2024-09-01	43130	충주시	10358	호암지구	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	9	2024
2024-10-01	43130	충주시	10358	호암지구	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	10	2024
2022-08-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	345.378	8	2022
2022-10-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	242.315	10	2022
2022-10-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	242.315	10	2022
2022-12-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	355.14	12	2022
2023-01-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	527.115	1	2023
2023-01-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	555.118	1	2023
2023-03-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	413.887	3	2023
2023-03-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	332.457	3	2023
2023-06-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	237.327	6	2023
2023-07-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	252.092	7	2023
2023-09-01	43150	제천시	10266	제천시외버스터미널	102.0	48.0	22.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	348.046	9	2023
2023-10-01	43150	제천시	10266	제천시외버스터미널	82.0	20.0	27.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	226.127	10	2023
2023-11-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	255.869	11	2023
2024-01-01	43150	제천시	10266	제천시외버스터미널	82.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	462.072	1	2024
2024-02-01	43150	제천시	10266	제천시외버스터미널	82.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	492.836	2	2024
2024-04-01	43150	제천시	10266	제천시외버스터미널	82.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	364.688	4	2024
2024-05-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	230.657	5	2024
2024-06-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	215.005	6	2024
2024-07-01	43150	제천시	10266	제천시외버스터미널	83.0	20.0	28.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	8.0	4.0	0	0	247.635	7	2024
2024-09-01	43150	제천시	10266	제천시외버스터미널	99.0	47.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	351.181	9	2024
2024-10-01	43150	제천시	10266	제천시외버스터미널	99.0	47.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	294.378	10	2024
2022-07-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1342.133	7	2022
2022-08-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1527.173	8	2022
2022-10-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1181.029	10	2022
2022-10-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1181.029	10	2022
2022-11-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1282.549	11	2022
2022-12-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1596.62	12	2022
2023-01-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	2005.949	1	2023
2023-01-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	2161.052	1	2023
2023-03-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1552.242	3	2023
2023-03-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1162.918	3	2023
2023-03-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1314.89	3	2023
2023-06-01	43150	제천시	10265	중앙.의림동	420.0	193.0	89.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1160.115	6	2023
2023-07-01	43150	제천시	10265	중앙.의림동	420.0	194.0	88.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1291.991	7	2023
2023-08-01	43150	제천시	10265	중앙.의림동	432.0	31.0	18.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	290	290	101.244	8	2023
2023-09-01	43150	제천시	10265	중앙.의림동	437.0	31.0	18.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	208	208	93.566	9	2023
2023-12-01	43150	제천시	10265	중앙.의림동	419.0	194.0	88.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1568.217	12	2023
2024-02-01	43150	제천시	10265	중앙.의림동	419.0	194.0	88.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1869.026	2	2024
2024-03-01	43150	제천시	10265	중앙.의림동	419.0	194.0	88.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1484.284	3	2024
2024-04-01	43150	제천시	10265	중앙.의림동	418.0	194.0	87.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1370.58	4	2024
2024-05-01	43150	제천시	10265	중앙.의림동	418.0	194.0	87.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1055.553	5	2024
2024-07-01	43150	제천시	10265	중앙.의림동	418.0	194.0	87.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1265.539	7	2024
2024-08-01	43150	제천시	10265	중앙.의림동	418.0	194.0	87.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	11.0	2.0	0	0	1473.013	8	2024
2024-10-01	43150	제천시	10265	중앙.의림동	428.0	31.0	17.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	196	196	68.914	10	2024
2022-08-01	43720	보은군	10272	보은읍	350.0	132.0	42.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	3.0	0	0	622.51	8	2022
2022-10-01	43720	보은군	10272	보은읍	350.0	133.0	42.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	3.0	0	0	478.86	10	2022
2022-10-01	43720	보은군	10272	보은읍	350.0	133.0	42.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	3.0	0	0	478.86	10	2022
2022-12-01	43720	보은군	10272	보은읍	350.0	133.0	42.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	3.0	0	0	714.839	12	2022
2023-01-01	43720	보은군	10272	보은읍	430.0	156.0	51.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	838.728	1	2023
2023-01-01	43720	보은군	10272	보은읍	430.0	156.0	51.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	892.697	1	2023
2023-03-01	43720	보은군	10272	보은읍	431.0	156.0	52.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	537.776	3	2023
2023-03-01	43720	보은군	10272	보은읍	430.0	156.0	51.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	589.085	3	2023
2023-06-01	43720	보은군	10272	보은읍	431.0	156.0	52.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	587.389	6	2023
2023-07-01	43720	보은군	10272	보은읍	431.0	156.0	53.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	645.512	7	2023
2023-09-01	43720	보은군	10272	보은읍	194.0	29.0	13.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	81.471	9	2023
2023-10-01	43720	보은군	10272	보은읍	426.0	154.0	53.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	494.669	10	2023
2023-11-01	43720	보은군	10272	보은읍	426.0	154.0	52.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	587.985	11	2023
2023-12-01	43720	보은군	10272	보은읍	426.0	154.0	53.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	715.373	12	2023
2024-01-01	43720	보은군	10272	보은읍	426.0	154.0	52.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	764.184	1	2024
2024-02-01	43720	보은군	10272	보은읍	426.0	155.0	51.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	723.674	2	2024
2024-04-01	43720	보은군	10272	보은읍	426.0	155.0	52.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	533.835	4	2024
2024-06-01	43720	보은군	10272	보은읍	426.0	155.0	51.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	540.944	6	2024
2024-07-01	43720	보은군	10272	보은읍	426.0	155.0	52.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	604.536	7	2024
2024-08-01	43720	보은군	10272	보은읍	426.0	155.0	52.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	3.0	0	0	767.43	8	2024
2024-09-01	43720	보은군	10272	보은읍	194.0	29.0	13.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	77.422	9	2024
2024-10-01	43720	보은군	10272	보은읍	194.0	29.0	13.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	57.373	10	2024
2022-07-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	19.595	7	2022
2022-08-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	21.721	8	2022
2022-10-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	16.585	10	2022
2022-11-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	22.245	11	2022
2022-12-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	29.327	12	2022
2023-01-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	44.048	1	2023
2023-01-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	41.94	1	2023
2023-03-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	30.921	3	2023
2023-03-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	18.923	3	2023
2023-03-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	24.046	3	2023
2023-06-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	14.465	6	2023
2023-07-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	17.279	7	2023
2023-08-01	43730	옥천군	10274	옥천읍	36.0	10.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	66.971	8	2023
2023-09-01	43730	옥천군	10274	옥천읍	37.0	10.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	63.757	9	2023
2023-10-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	14.863	10	2023
2023-11-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	20.434	11	2023
2023-12-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	31.418	12	2023
2024-01-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	38.31	1	2024
2024-02-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	38.136	2	2024
2024-03-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	31.928	3	2024
2024-04-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	25.584	4	2024
2024-05-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	15.607	5	2024
2024-06-01	43730	옥천군	10274	옥천읍	18.0	1.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0	0	15.662	6	2024
